full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper,contributors_count
ep-infosec/12_snyk_kubernetes-monitor,True,False,False,False,False,False,False,False,1
ep-infosec/22_teslamotors_coreboot,False,True,False,False,False,False,False,False,1
ep-infosec/34_sap_InfraBox,True,False,False,False,False,False,False,False,1
episub/spawn,True,False,False,False,False,False,False,False,4
equilobe/containerization-workshop,False,True,False,False,False,False,False,False,1
ercumentlacin/dotnet-learn,False,True,False,False,False,False,False,False,1
erdemdoganayy/CSharp,False,True,False,False,False,False,False,False,1
erdogankb57/AspNetCoreRepository,False,True,False,False,False,False,False,False,2
erdokrmn/ASP.NET,False,True,False,False,False,False,False,False,1
erikamaylim/tech-test-payment-api-main,False,True,False,False,False,False,False,False,1
esdc-devx/OpenPolicyAgentTerraformChecks,True,False,False,False,False,False,False,False,1
esti8947/Neve_Pettycash,False,True,False,False,False,False,False,False,1
ethol/ITPE3200-Workshop,False,True,False,False,False,False,False,False,1
evan-boissonnot/formation-react-webapi-dotnet,False,True,False,False,False,False,False,False,1
evchin/hololens-demo,False,True,False,False,False,False,False,False,1
f1es/lab,False,True,False,False,False,False,False,False,1
fabielone/ToDoCore,False,True,False,False,False,False,False,False,1
fabiopdidio/DesenvolvimentoDeAPISenaiATV5,False,True,False,False,False,False,False,False,1
fabiopdidio/DesenvolvimentoDeAPISenaiATV6,False,True,False,False,False,False,False,False,1
fabishodev/AppMauiBlazorLoginJwt,False,True,False,False,False,False,False,False,1
fabsy77/Desafio_Sistema-de-Agendamento-de-Tarefas-com-Entity-Framework,False,True,False,False,False,False,False,False,1
facundomarcos/e-commerce,False,True,False,False,False,False,False,False,1
fad16papa/telegrambot-,False,True,False,False,False,False,False,False,1
fagnerrs/easy-payment-backend,False,True,False,False,False,False,False,False,2
fahim-swe/Assignment.-For--MVC-.NET-Programmers,False,True,False,False,False,False,False,False,1
farhan1386/GenerateQRCodeMVCCore6,False,True,False,False,False,False,False,False,1
farmanp/data-platform-opa-poc,True,False,False,False,False,False,False,False,2
farnejb/sentinel-azure,False,True,False,False,False,False,False,False,1
farnejb/sentinel-pt-demo,False,True,False,False,False,False,False,False,1
farruxaliyev299/RTChat,False,True,False,False,False,False,False,False,1
fatch01/AspNetCoreMvc,False,True,False,False,False,False,False,False,2
fatehmm/NestMVC,False,True,False,False,False,False,False,False,1
fatehmm/Riode,False,True,False,False,False,False,False,False,2
fatmanurkaramann/BookStore.AspNetCore,False,True,False,False,False,False,False,False,1
faustogenga/WebAPIMatricula_1C2023,False,True,False,False,False,False,False,False,1
fazliddinnabiev/TechTask,False,True,False,False,False,False,False,False,1
fbettir/Rental-page-.net,False,True,False,False,False,False,False,False,1
fchyla/opa-experiments,True,False,False,False,False,False,False,False,1
fdinsen/sysintassignment3,False,True,False,False,False,False,False,False,4
feijoes/Study,False,True,False,False,False,False,False,False,2
felipecmacedo/DevTrackR.API,False,True,False,False,False,False,False,False,1
felixzhu1989/Compass.Wasm,False,True,False,False,False,False,False,False,1
felixzhu1989/YangZhongkeDotNet,False,True,False,False,False,False,False,False,2
ferate/FinalProjectEntityFrameworkStepByStep,False,True,False,False,False,False,False,False,1
ferate/ReCapProjectStepByStep,False,True,False,False,False,False,False,False,1
ferhatcandas/Canary-Deployment-with-K8s,False,True,False,False,False,False,False,False,1
fernandapcaetano/api.concessionaria-dotnet-entityframework,False,True,False,False,False,False,False,False,1
fernando59/api_meetings_rooms_practice,False,True,False,False,False,False,False,False,1
fernando59/simple_api_net_core6,False,True,False,False,False,False,False,False,1
ferrarid3v/ExoApi,False,True,False,False,False,False,False,False,1
ffekirnew/dotnet-start,False,True,False,False,False,False,False,False,1
fiveminutecoder/blogs,False,True,False,False,False,False,False,False,3
flarexio/identity,True,False,False,False,False,False,False,False,1
flatt-security/shisho-cloud-managed-workflows,True,False,False,False,False,False,False,False,4
flatt-security/shisho-cloud-rego-libraries,True,False,False,False,False,False,False,False,1
fleetdm/fleet,True,False,False,False,False,False,False,False,274
flowxcode/coreapiruns,False,True,False,False,False,False,False,False,1
folusomaine/kubernetes-security,True,False,False,False,False,False,False,False,2
foniste/Foniste,False,True,False,False,False,False,False,False,2
fpasache01/dddExample,False,True,False,False,False,False,False,False,1
fraineralex/RealEstate-App,False,True,False,False,False,False,False,False,4
freddyhewlett/RestaurantAPI,False,True,False,False,False,False,False,False,1
froiskallico/policies-test,True,False,False,False,False,False,False,False,1
frozenmistadventure/fmetp_tutorial_hololens2_stream,False,True,False,False,False,False,False,False,2
fsaltik/rehber,False,True,False,False,False,False,False,False,2
fsi-hack4autism/usecase4hololens,False,True,False,False,False,False,False,False,5
fugue/custom-rules,True,False,False,False,False,False,False,False,4
fugue/fregot,True,False,False,False,False,False,False,False,6
fupslot/kong-opa-example,True,False,False,False,False,False,False,False,1
fupslot/pdp-policies-integration,True,False,False,False,False,False,False,False,2
furanzKafka/BlazorSozluk,False,True,False,False,False,False,False,False,1
fvaloyd/BookApi-MongoDb,False,True,False,False,False,False,False,False,1
fybrik/airbyte-module,True,False,False,False,False,False,False,False,8
fybrik/charts,True,False,False,False,False,False,False,False,6
g0dgamerz/dotnetJWTauth,False,True,False,False,False,False,False,False,1
g0dgamerz/emberasp.netcorecurd,False,True,False,False,False,False,False,False,1
g3sporter/SentinelCost,False,True,False,False,False,False,False,False,1
gabriel17868/Criar-estrutura-da-API-com-Context-e-metodo-GET-para-projetos-teste-no-navegador,False,True,False,False,False,False,False,False,1
gabrielbarreto030/smgbit,False,True,False,False,False,False,False,False,2
gabrielnakhata/petson_aspnet6_mvc,False,True,False,False,False,False,False,False,1
gabrielquek5/AppSecAssignment,False,True,False,False,False,False,False,False,2
gajreshivaji543/ASP.NetWebAPIProject,False,True,False,False,False,False,False,False,1
galegozi/homework-3-ar-piano,False,True,False,False,False,False,False,False,1
gamenew09/sourceball,False,True,False,False,False,False,False,False,1
garethr/pulumi-okteto-conftest-demo,True,False,False,False,False,False,False,False,1
garp2100/WorldCupFoodie,False,True,False,False,False,False,False,False,4
garyduan/opa_examples,True,False,False,False,False,False,False,False,1
gaurang-shirodkar/cs-summit-na-2024-workshop,True,False,False,False,False,False,False,False,1
gavin-crowley/CSharp,False,True,False,False,False,False,False,False,1
gavin-crowley/Felipe-React-ASP.NET-Course,False,True,False,False,False,False,False,False,1
gayat19/NOv25y2022,False,True,False,False,False,False,False,False,1
gayat19/dotenetFSDSep30_22,False,True,False,False,False,False,False,False,1
gazihatas/turkcell-asp-net-core-mvc,False,True,False,False,False,False,False,False,1
gbrindisi/dockerfile-security,True,False,False,False,False,False,False,False,3
gcampbell90/MR_Clinic,False,True,False,False,False,False,False,False,2
gcp-ai/tf-gcp-devsecops,False,True,False,False,False,False,False,False,1
gdoujkzz/ExcelWebDemo,False,True,False,False,False,False,False,False,1
gdykeman-hcp/aws,False,True,False,False,False,False,False,False,1
gdykeman-hcp/aws_git,False,True,False,False,False,False,False,False,1
gearmobile1505/HashiCorp-Terraform-Policy-as-Code-Project,False,True,False,False,False,False,False,False,1
geekscalada/OpenBootCampDotNetAng,False,True,False,False,False,False,False,False,1
geortsat/InterView-Tests,False,True,False,False,False,False,False,False,1
geovie19/TERRAFORM-TIA,False,True,False,False,False,False,False,False,1
ger275/microservicios_sofy,False,True,False,False,False,False,False,False,2
gergesrami/AngryCRI,False,True,False,False,False,False,False,False,4
germanisaev/ClalitWebApi,False,True,False,False,False,False,False,False,1
gertd/empty,True,False,False,False,False,False,False,False,1
gggkamil/JokesApp,False,True,False,False,False,False,False,False,1
ggreen/spring-geode-showcase,False,True,False,False,False,False,False,False,2
ghockx1p/BlazorStaticDemo,False,True,False,False,False,False,False,False,2
ghostunnel/ghostunnel,True,False,False,False,False,False,False,False,47
gianluca-moro/SeeingTemperature,False,True,False,False,False,False,False,False,6
giantmath/asp.net-core-devops,False,True,False,False,False,False,False,False,2
gigkick/ext_runner_test,False,True,False,False,False,False,False,False,1
giogranda/SentinelExamples,False,True,False,False,False,False,False,False,1
giogranda85/TFESaaS,False,True,False,False,False,False,False,False,1
giovanematosfh/TodoApiAspNet6,False,True,False,False,False,False,False,False,1
giovannicandido/policy-todo,True,False,False,False,False,False,False,False,1
giraffesyo/GME-Project2,False,True,False,False,False,False,False,False,4
giraffesyo/cosc6397-assignment-3,False,True,False,False,False,False,False,False,1
gitrgoliveira/sentinel-demo-policies,False,True,False,False,False,False,False,False,1
gitrgoliveira/sentinel-modules-demo,False,True,False,False,False,False,False,False,1
gitrgoliveira/sentinel-pov,False,True,False,False,False,False,False,False,1
gizemakturk/Patika-.netcore-Bootcamp,False,True,False,False,False,False,False,False,1
gkiss1977/holoumojapublic,False,True,False,False,False,False,False,False,2
glaucia86/BlazorApp_ConstruDelas,False,True,False,False,False,False,False,False,1
glenngillen/glu-io-sentinel-policies,False,True,False,False,False,False,False,False,1
glenngillen/sentinel-policies,False,True,False,False,False,False,False,False,1
glenngillen/terraform-demo-business-aware-policies,False,True,False,False,False,False,False,False,1
glenngillen/terraform-demo-cost-estimation,False,True,False,False,False,False,False,False,1
glenngillen/terraform-demo-cost-estimation-azure,False,True,False,False,False,False,False,False,1
glennsarti/sentinel-policy-null,False,True,False,False,False,False,False,False,1
glorang1/terraform-guides,False,True,False,False,False,False,False,False,21
gman378/Vertex-Game,False,True,False,False,False,False,False,False,1
gngnk123/Scraping,False,True,False,False,False,False,False,False,1
gokay-kalkan/.Net-Core-6.0-Api-Onion-Architecture-CQRS-MediatR,False,True,False,False,False,False,False,False,1
gokhanustunyer/asp.net.core.mvc.e-commerce,False,True,False,False,False,False,False,False,1
gong000/HCI_Watch23-new0912,False,True,False,False,False,False,False,False,1
gonzalo17b/Net6,False,True,False,False,False,False,False,False,1
gonzams10/master-gonzalofinal,False,True,False,False,False,False,False,False,1
google/gke-policy-automation,True,False,False,False,False,False,False,False,11
grafana/mimir,True,False,False,False,False,False,False,False,512
grantorchard/sentinel-mandatory-tags,False,True,False,False,False,False,False,False,1
grantorchard/sentinel-nsx-hashibytes,False,True,False,False,False,False,False,False,1
grantorchard/sentinel-policies,False,True,False,False,False,False,False,False,1
grantorchard/sentinel-vmc,False,True,False,False,False,False,False,False,1
greenbrian/musical-spork,False,True,False,False,False,False,False,False,5
gricar/exercicios-trybe,False,True,False,False,False,False,False,False,1
gridgentoo/solo-io-hoot,True,False,False,False,False,False,False,False,13
grove-mountain/tfc-policy-sets,False,True,False,False,False,False,False,False,1
grove-mountain/tfe-saas-demo-setup,False,True,False,False,False,False,False,False,1
gsoc2/hub,True,False,False,False,False,False,False,False,2
gtz123456/EECS221,False,True,False,False,False,False,False,False,3
guicassolato/authorino-opa,True,False,False,False,False,False,False,False,1
guilherme-correa-s/blog-aspnet-6,False,True,False,False,False,False,False,False,1
gulsumdus/mvcLabTask,False,True,False,False,False,False,False,False,1
gunheehan/ASPAPP,False,True,False,False,False,False,False,False,1
guretskiysemyon/EchoServerSide,False,True,False,False,False,False,False,False,3
gustavogregorio1986/desafioClienteAPI,False,True,False,False,False,False,False,False,1
gustcol/Canivete,True,False,False,False,False,False,False,False,2
gwitus/Cursos,False,True,False,False,False,False,False,False,1
h-Hasib/Bank-Transaction,False,True,False,False,False,False,False,False,1
h13062/FoodWebApp,False,True,False,False,False,False,False,False,2
hai18822/RookieAssignment1,False,True,False,False,False,False,False,False,1
hakanson/that2024,True,False,False,False,False,False,False,False,1
handxr/jokes-web-app,False,True,False,False,False,False,False,False,1
hans-lexicon/netfund22-csandaspnet,False,True,False,False,False,False,False,False,1
hans-nackademin/cms22-csharp,False,True,False,False,False,False,False,False,1
hans-nackademin/cms22-databasteknik,False,True,False,False,False,False,False,False,1
hansonpohan/woowo,False,True,False,False,False,False,False,False,1
hanuirangroovy/TIL,False,True,False,False,False,False,False,False,1
harinimhc/policy-library-sample-beta,False,True,False,False,False,False,False,False,1
harness-community/solutions-architecture,True,False,False,False,False,False,False,False,5
harshit-sharma-gits/sample-sentinel,False,True,False,False,False,False,False,False,1
hasandgursoy/MiddleWarePractice,False,True,False,False,False,False,False,False,1
hasanneke/.NET-Course,False,True,False,False,False,False,False,False,1
hashi-strawb/tf-sentinel-policies,False,True,False,False,False,False,False,False,1
hashicorp-demoapp/infrastructure,True,True,False,False,False,False,False,False,5
hashicorp-education/learn-sentinel-policy-upload,False,True,False,False,False,False,False,False,3
hashicorp-education/learn-sentinel-write-policy,False,True,False,False,False,False,False,False,4
hashicorp-education/learn-terraform-cost-estimation,False,True,False,False,False,False,False,False,5
hashicorp-education/learn-terraform-drift-and-policy,False,True,False,False,False,False,False,False,1
hashicorp-education/learn-vault-sentinel-examples,False,True,False,False,False,False,False,False,1
hashicorp-education/learn-vault-sentinel-http-import,False,True,False,False,False,False,False,False,1
hashicorp-japan/se-workshop-hashicat-app-jp,False,True,False,False,False,False,False,False,2
hashicorp-services/enablement-terraform-lab-modules,False,True,False,False,False,False,False,False,7
hashicorp/demo-terraform-201,False,True,False,False,False,False,False,False,2
hashicorp/field-demos-terraform-land-team-Apollo-11-assets,False,True,False,False,False,False,False,False,5
hashicorp/is-tfe-vmware-workshop-labs,False,True,False,False,False,False,False,False,3
hashicorp/katakoda,False,True,False,False,False,False,False,False,24
hashicorp/nomad-guides,False,True,False,False,False,False,False,False,20
hashicorp/observability-as-code,False,True,False,False,False,False,False,False,7
hashicorp/policy-library-CIS-Policy-Set-for-AWS-Terraform,False,True,False,False,False,False,False,False,3
hashicorp/policy-library-aws-networking-terraform,False,True,False,False,False,False,False,False,13
hashicorp/policy-library-azure-networking-terraform,False,True,False,False,False,False,False,False,9
hashicorp/policy-library-gcp-compute-terraform,False,True,False,False,False,False,False,False,8
hashicorp/policy-library-gcp-databases-terraform,False,True,False,False,False,False,False,False,8
hashicorp/policy-library-gcp-networking-terraform,False,True,False,False,False,False,False,False,6
hashicorp/sentinel-sdk,False,True,False,False,False,False,False,False,16
hashicorp/sentinel-training-solution,False,True,False,False,False,False,False,False,5
hashicorp/terraform-guides,False,True,False,False,False,False,False,False,46
hashicorp/terraform-sentinel-policies,False,True,False,False,False,False,False,False,13
hashicorp/tfc-workshops-sentinel,False,True,False,False,False,False,False,False,7
hashicorp/tfe-policies-example,False,True,False,False,False,False,False,False,5
hashicorp/vault-guides,False,True,False,False,False,False,False,False,74
hashidemo2020/main_policy,False,True,False,False,False,False,False,False,3
hatakedevelops/Public-Portfolio,False,True,False,False,False,False,False,False,2
hbkysf27/Deploying-Microservices,False,True,False,False,False,False,False,False,1
hc-showcase/sentinel-policies,False,True,False,False,False,False,False,False,2
hc-showcase/tf-policy-sets-account-type,False,True,False,False,False,False,False,False,2
hc-showcase/tf-policy-sets-common,False,True,False,False,False,False,False,False,2
hc-use-cases/tf-policy-set-sentinel,False,True,False,False,False,False,False,False,2
hcigroupkonstanz/STREAM,False,True,False,False,False,False,False,False,2
hcrhall/example-tiered-policies,False,True,False,False,False,False,False,False,2
hcrhall/opa-on-azure-container-instances,False,True,False,False,False,False,False,False,2
hcrhall/policy-aws-networking-library,False,True,False,False,False,False,False,False,2
hcrhall/policy-azure-library,False,True,False,False,False,False,False,False,2
hcrhall/policy-foo,False,True,False,False,False,False,False,False,1
hcrhall/pre-flight-checks,False,True,False,False,False,False,False,False,1
hcrhall/sentinel-azurerm-policy-library,False,True,False,False,False,False,False,False,1
hcrhall/sentinel-by-example,False,True,False,False,False,False,False,False,2
hcrhall/sentinel-from-scratch,False,True,False,False,False,False,False,False,3
hcrhall/sentinel-infracost-module,False,True,False,False,False,False,False,False,3
hcrhall/sentinel-policy-library-template,False,True,False,False,False,False,False,False,2
hcrhall/tfsec-as-sentinel,False,True,False,False,False,False,False,False,2
heeydev/Meus-Projetos,False,True,False,False,False,False,False,False,2
heliconhq/opa-python,True,False,False,False,False,False,False,False,1
helpfulBadger/envoy_getting_started,True,False,False,False,False,False,False,False,3
hemantjuyal/DigitalTwin,False,True,False,False,False,False,False,False,4
henly09/EF_Project_Adv101,False,True,False,False,False,False,False,False,1
hexa-org/policy-opa,True,False,False,False,False,False,False,False,1
heysaeid/opal-example-policy-repo,True,False,False,False,False,False,False,False,1
hidenmoons/Peliculas-anime,False,True,False,False,False,False,False,False,1
hieunv183534/CICDNet6,False,True,False,False,False,False,False,False,3
hinczhang/GraduteThesis_Master,False,True,False,False,False,False,False,False,1
hmansilla2019/CoderHouse47870,False,True,False,False,False,False,False,False,1
hmucklai/Ecommerce-Website-with-AspNetCore,False,True,False,False,False,False,False,False,1
hoainam10th123/SocialMediaApp,False,True,False,False,False,False,False,False,1
hoainam10th123/khoahocflutter,False,True,False,False,False,False,False,False,1
hoang-developer/Rookie-NashTech,False,True,False,False,False,False,False,False,1
hoanganhtranthi/SEP490-ThinkTank-BE,False,True,False,False,False,False,False,False,3
hoanghog/node-app,True,False,False,False,False,False,False,False,1
hogeschool/webdev-semester,False,True,False,False,False,False,False,False,5
honaldcarvalho/DesenvolvAPI_CRUD_usuarios_Exo.WebApi,False,True,False,False,False,False,False,False,1
honaldcarvalho/DesenvolvAPI_CriarLogin,False,True,False,False,False,False,False,False,1
hong3nguyen/rego_git,True,False,False,False,False,False,False,False,2
honglux/CatSimulator,False,True,False,False,False,False,False,False,2
honurbu/JwtAuthServer,False,True,False,False,False,False,False,False,1
houxiaoqiu/django,False,True,False,False,False,False,False,False,1
howardhee/TestLocal,False,True,False,False,False,False,False,False,1
hphucloc/ChallengeRequirements,False,True,False,False,False,False,False,False,2
hrvojep/tf-sentinel-m6,False,True,False,False,False,False,False,False,1
hscHeric/api_message_ddd,False,True,False,False,False,False,False,False,1
