full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper,contributors_count
amkumar1nav/hasicorp-certified-terraform-associate,False,True,False,False,False,False,False,False,1
ammar4216/Contour-Bootcamp-.NET,False,True,False,False,False,False,False,False,1
amohitt/my_project,True,False,False,False,False,False,False,False,1
amorduno/WebNetMentoringProject,False,True,False,False,False,False,False,False,2
amrit-chahal/az-204,False,True,False,False,False,False,False,False,2
amzdevsam/dotnetAngularFromScratch,False,True,False,False,False,False,False,False,1
anaik91/sentinel-policies,False,True,False,False,False,False,False,False,1
anakrish/rego-compare,True,False,False,False,False,False,False,False,3
anakrish/rego-experiments,True,False,False,False,False,False,False,False,1
analacatusu/Central-Line-Insertion-Training-with-AR,False,True,False,False,False,False,False,False,3
anamariapanait10/FMI-BS-Resources,False,True,False,False,False,False,False,False,2
anandaraop/hashicorp-certified-terraform-associate,False,True,False,False,False,False,False,False,1
anastasiatrushchak/pma_23_second,False,True,False,False,False,False,False,False,24
anderseknert/aws-opa-infra,True,False,False,False,False,False,False,False,1
anderseknert/opa-data-schema,True,False,False,False,False,False,False,False,1
anderseknert/opa-kasten-example,True,False,False,False,False,False,False,False,1
anderseknert/opa-policy-composition,True,False,False,False,False,False,False,False,2
anderseknert/opa-sign-verify,True,False,False,False,False,False,False,False,1
anderseknert/policies,True,False,False,False,False,False,False,False,1
anderseknert/policy-lab,True,False,False,False,False,False,False,False,2
anderseknert/setup-regal-demo,True,False,False,False,False,False,False,False,1
anderseknert/styra-das-git-integration,True,False,False,False,False,False,False,False,1
anderseknert/styra-demo,True,False,False,False,False,False,False,False,1
andre-mbs/Hololens2-ARTAP,False,True,False,False,False,False,False,False,1
andre010101/Academia,False,True,False,False,False,False,False,False,1
andreealalaaaa/ZeroToHero,False,True,False,False,False,False,False,False,2
andrefaria24/hcp-aws-webapp-demo,False,True,False,False,False,False,False,False,-1
andrefcpimentel2/sentinel_policies_old,False,True,False,False,False,False,False,False,2
andrefcpimentel2/terraform-sentinel-vmware-example,False,True,False,False,False,False,False,False,1
andrewCluey/terraform-servicenow-example,False,True,False,False,False,False,False,False,1
andrewgosselin/terraform-spacelift-previews,True,False,False,False,False,False,False,False,1
angelicafranca94/MicroserviceConcept-FIAP22NET,False,True,False,False,False,False,False,False,1
angrycub/nomad_example_jobs,False,True,False,False,False,False,False,False,3
anh-nguyen20899/store_items,False,True,False,False,False,False,False,False,1
anhkiet13/Italian-food-web-api,False,True,False,False,False,False,False,False,1
anhnguyen6535/ProjectVoice,False,True,False,False,False,False,False,False,1
ankitgujar1/workspace,False,True,False,False,False,False,False,False,2
anshuk6469/terraform-aws-tags-policy,False,True,False,False,False,False,False,False,1
anthonygianni72/CRUD-Base,False,True,False,False,False,False,False,False,1
anthonyosigbe/alx-system_engineering-devops,True,False,False,False,False,False,False,False,1
antoninvf/ASP-idos,False,True,False,False,False,False,False,False,1
antoniocorreia/business-card-scan,False,True,False,False,False,False,False,False,1
anusmithapatnaik/OPAConftest,True,False,False,False,False,False,False,False,85
anwarhusain2k1/handson_practices,False,True,False,False,False,False,False,False,1
anwarhusain2k1/practiceprojects,False,True,False,False,False,False,False,False,1
anwerghanmi/Anwer-OmegaCohort,False,True,False,False,False,False,False,False,1
aom19/forumpaw,False,True,False,False,False,False,False,False,1
ap11103/CS-526-Enterprise-and-Cloud-Computing,False,True,False,False,False,False,False,False,1
aquasecurity/postee,True,False,False,False,False,False,False,False,28
aquasecurity/tracee-action,True,False,False,False,False,False,False,False,4
aquasecurity/trivy,True,False,False,False,False,False,False,False,446
aquasecurity/trivy-checks,True,False,False,False,False,False,False,False,22
archerjd/modularcombat_v3.0.0,False,True,False,False,False,False,False,False,1
areifert/Sentinel-Training,False,True,False,False,False,False,False,False,1
arisarisyi/ddd-net6,False,True,False,False,False,False,False,False,2
arkadiusjonczek/keycloak-oidc-jwt-opa-demo,True,False,False,False,False,False,False,False,1
armandoxmarku/C-.net,False,True,False,False,False,False,False,False,1
arnoldedmundo/ExamenDinet,False,True,False,False,False,False,False,False,1
arodd/musical-spork-public,False,True,False,False,False,False,False,False,11
arodd/security-policies,False,True,False,False,False,False,False,False,1
aron/demo-opa-wasm-browser-build,True,False,False,False,False,False,False,False,1
aronbelodi/ProjectBigJeff,False,True,False,False,False,False,False,False,1
arthurkehrwald/MilkiPsyFrontend,False,True,False,False,False,False,False,False,4
artifacthub/hub,True,False,False,False,False,False,False,False,47
arunim2405/opa-test-policy,True,False,False,False,False,False,False,False,1
arwaouriemmi/TP2Net,False,True,False,False,False,False,False,False,1
asadali/demo-repo,True,False,False,False,False,False,False,False,4
asbjorn-dev/MiniProjekt2023,False,True,False,False,False,False,False,False,3
aschauera/training,False,True,False,False,False,False,False,False,1
aserto-demo/policy-peoplefinder-abac,True,False,False,False,False,False,False,False,3
aserto-dev/policy-aona,True,False,False,False,False,False,False,False,8
aserto-dev/policy-peoplefinder-abac,True,False,False,False,False,False,False,False,4
aserto-dev/policy-peoplefinder-rbac,True,False,False,False,False,False,False,False,4
aserto-dev/runtime,True,False,False,False,False,False,False,False,10
aserto-templates/policy-peoplefinder-abac,True,False,False,False,False,False,False,False,6
ashellio/focus,False,True,False,False,False,False,False,False,-1
ashok-an/flask-opa,True,False,False,False,False,False,False,False,3
ashutosh-narkar/example-log-status-server,True,False,False,False,False,False,False,False,1
ashwthama/EHR,False,True,False,False,False,False,False,False,1
asifulamin/ASP.NET-Angular,False,True,False,False,False,False,False,False,1
asmahamid1382/DataBaseProject,False,True,False,False,False,False,False,False,1
assareh/sentinel-demo,False,True,False,False,False,False,False,False,1
atabakov10/Web-Projects,False,True,False,False,False,False,False,False,1
atillakalay/.Net-Core-Patikasi,False,True,False,False,False,False,False,False,1
atishay11jain/Tasks,False,True,False,False,False,False,False,False,1
attaboatengsr/dotnet-test,False,True,False,False,False,False,False,False,1
atulkamble/WebAppDB,False,True,False,False,False,False,False,False,1
augielopez/domestichub_api,False,True,False,False,False,False,False,False,2
augustofklein/senai-versoes-colaboracoes,False,True,False,False,False,False,False,False,1
aungwin22/terraformlearning,False,True,False,False,False,False,False,False,2
ausmartway/aws-s3-security-best-practice-sentinel,False,True,False,False,False,False,False,False,1
ausmartway/aws-s3-security-best-practice-sentinel-with-exception-management,False,True,False,False,False,False,False,False,1
ausmartway/sentinel-for-consul-intentions,False,True,False,False,False,False,False,False,1
ausmartway/sentinel-for-tfc,False,True,False,False,False,False,False,False,1
ausmartway/sentinel-for-vault-selfservice-demo,False,True,False,False,False,False,False,False,1
ausmartway/sentinel-for-vault-selfservice-subunit-demo,False,True,False,False,False,False,False,False,1
ausmartway/sentinel-only-allow-resource-from-pmr,False,True,False,False,False,False,False,False,1
auto-store/sentinel-azure,False,True,False,False,False,False,False,False,1
ava-orange-education/Ultimate-Terraform-for-Cloud-Security,False,True,False,False,False,False,False,False,3
avanichy25/azure-sql-build-docker,False,True,False,False,False,False,False,False,1
avanichy25/azure-sql-database,False,True,False,False,False,False,False,False,1
avanichy25/code-coverage,False,True,False,False,False,False,False,False,1
avanichy25/unitest-pipeline,False,True,False,False,False,False,False,False,1
avans-prg5/WoningCoopDemo,False,True,False,False,False,False,False,False,1
aws-samples/aws-app-runner-buildpacks-example,False,True,False,False,False,False,False,False,1
aws-samples/aws-infra-policy-as-code-with-terraform,True,False,False,False,False,False,False,False,3
ayahkenawy/ITI-Tasks,False,True,False,False,False,False,False,False,1
ayeseadewale/SafeRide,False,True,False,False,False,False,False,False,1
aysebayrak/Vehicles,False,True,False,False,False,False,False,False,1
ayushanand18/dotnet-playground,False,True,False,False,False,False,False,False,1
ayushk048-Ajmera/aspNet-dapper-cqrs-mediatR,False,True,False,False,False,False,False,False,1
azhamrosli91/SvcEmail,False,True,False,False,False,False,False,False,1
azuline/blossom,False,True,False,False,False,False,False,False,1
azure-terraform-workshop/terraform-workshop-labs,False,True,False,False,False,False,False,False,10
b1skeetz/WebApiCRUD,False,True,False,False,False,False,False,False,1
bacalhau-project/bacalhau,True,False,False,False,False,False,False,False,68
bachingo/TF2Vintage,False,True,False,False,False,False,False,False,17
baharagayeva/PortfolioProject,False,True,False,False,False,False,False,False,1
balajiamgitup/.Net,False,True,False,False,False,False,False,False,1
balta-io/2811,False,True,False,False,False,False,False,False,1
banty/warehouse-rabbitmq,False,True,False,False,False,False,False,False,1
barmao/PollyRequestService,False,True,False,False,False,False,False,False,1
barmao/PollyResponseService,False,True,False,False,False,False,False,False,1
