full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper
4lbatr0s/playground,False,True,False,False,False,False,False,False
4lnULpGkuW/932205.krenev.mikhail.lab13,False,True,False,False,False,False,False,False
5t33/tf-cloud-workspaces-demo,False,True,False,False,False,False,False,False
916RasnitaRadu/Homeworks,False,True,False,False,False,False,False,False
ABDULQUDDOS-12/4th-semester-labs,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/HilalYavuz_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/IsilGuler_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/MeryemAr_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/NurhayatKetenci_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/SeherCevik.BitirmeProjesi,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/SeherCevik_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/SemaFOzturk_Homeworks,False,True,False,False,False,False,False,False
AKBANK-Patika-FullStack-Bootcamp/SevdaDikmen_Homeworks,False,True,False,False,False,False,False,False
ARamsay118/ARamsay-HoloLens,False,True,False,False,False,False,False,False
ASILVANAS/Exo.WebApi,False,True,False,False,False,False,False,False
AanurudhKumar/E-movies-tickets,False,True,False,False,False,False,False,False
Abdallahbestawy/GraduationProject,False,True,False,False,False,False,False,False
AbdoHossam/SchoolManagementSystem,False,True,False,False,False,False,False,False
AbdullahRasheed/hack-kstate-2022,False,True,False,False,False,False,False,False
AbelKidaneHaile/ChemistryLabPrototype,False,True,False,False,False,False,False,False
Abil005/Dictionary-App,False,True,False,False,False,False,False,False
AbutaherG/sqlapp2,False,True,False,False,False,False,False,False
AbyssalEidolon/MTR_IET,False,True,False,False,False,False,False,False
Adarsh0603/dotnetstripe,False,True,False,False,False,False,False,False
Adioos5/CybersecurityProjectRepo,False,True,False,False,False,False,False,False
Adioos5/RecruitmentTaskRepo,False,True,False,False,False,False,False,False
Aditya664/Angular-14-CRUD-with-.NET-6-Web-API-using-Entity-Framework-Core,False,True,False,False,False,False,False,False
Adotac/Augbox,False,True,False,False,False,False,False,False
AdrianBednarek1/Crud-Operations-asp-core,False,True,False,False,False,False,False,False
AdrianXuizGarcia/VirManDC,False,True,False,False,False,False,False,False
Aekkarattgz/forntend67,False,True,False,False,False,False,False,False
Afjal13/CSharp_Raw_Program,False,True,False,False,False,False,False,False
AfricanAgroAid/AARR,False,True,False,False,False,False,False,False
AfricanAgroAid/AARR-Backend,False,True,False,False,False,False,False,False
AgKoKoKhant/Micro-Service-API-Project-ASP.NET-Core,False,True,False,False,False,False,False,False
Agussangari/CustomersApi,False,True,False,False,False,False,False,False
AgustinSirotinsky/Proyectos_2021-2022,False,True,False,False,False,False,False,False
AhmadYasinSahu/VPLAB,False,True,False,False,False,False,False,False
AhmadrezaHamidi/GrpcSmapel,False,True,False,False,False,False,False,False
AhmedElhoceny/MultiDataAccessLayer-MongoDb-MSSQL-ASP.NET-RestApi-,False,True,False,False,False,False,False,False
AhmedJwad/patient-,False,True,False,False,False,False,False,False
Aiyan-Faras/.net101,False,True,False,False,False,False,False,False
AjdinK/rs1-2024-01-23-ispitni-zadaci,False,True,False,False,False,False,False,False
Akhil1939/Employee-CURD-API,False,True,False,False,False,False,False,False
AkshayalakshmiKaliyaperumal/IVY-Training,False,True,False,False,False,False,False,False
AlanNegalho/ApiWeb.exo,False,True,False,False,False,False,False,False
Albert17891/Exam,False,True,False,False,False,False,False,False
AlbertZhaoz/tuling-program-ten-years,False,True,False,False,False,False,False,False
Alceu-wv/C-dastroBirthday,False,True,False,False,False,False,False,False
AlejandroHCarrillo/greatERP,False,True,False,False,False,False,False,False
Alessandra-bit76/atividade,False,True,False,False,False,False,False,False
Alex-Infnet/asp_net_infnet,False,True,False,False,False,False,False,False
AlexD972/cvat_v1,True,False,False,False,False,False,False,False
AlexKlugZetbit/IdentityProject,False,True,False,False,False,False,False,False
AlexRogalskiy/android-patterns,True,False,False,False,False,False,False,False
AlexRogalskiy/kotlin-patterns,True,False,False,False,False,False,False,False
AlexRogalskiy/proverbs,True,False,False,False,False,False,False,False
AlexRogalskiy/scala-patterns,True,False,False,False,False,False,False,False
AlexRogalskiy/spark-patterns,True,False,False,False,False,False,False,False
AlexandreWN/SENAI,False,True,False,False,False,False,False,False
AlexsandroCampos/MvcLabManager,False,True,False,False,False,False,False,False
Aleyucra74/NoviBetCodeChallenge,False,True,False,False,False,False,False,False
AlfAinTech/test-backend,False,True,False,False,False,False,False,False
Alfredo08/C--.NET-SONDA-Septiembre-2023,False,True,False,False,False,False,False,False
Ali-Hamza-An5ari/BookWebAPI-AspNetCore,False,True,False,False,False,False,False,False
Ali-Hamza-An5ari/BookWebAPI-JWT-Token-authentication,False,True,False,False,False,False,False,False
AliSaidSaritemur/PokeMarket,False,True,False,False,False,False,False,False
AlicA2/eDnevnik,False,True,False,False,False,False,False,False
Alilock/N-tier-architecture-API,False,True,False,False,False,False,False,False
AlirezaSaei1/WebProgrammingCourse,False,True,False,False,False,False,False,False
AliyaAlimbayeva/Logging,False,True,False,False,False,False,False,False
AllanGreffin/Books_Mock_AT_Frameworks,False,True,False,False,False,False,False,False
AlonBruQuali/blueprint-examples,True,False,False,False,False,False,False,False
Alonsobarcenas/CRUDBASICO,False,True,False,False,False,False,False,False
AlxAhS/InsuranceAPI,False,True,False,False,False,False,False,False
Amandalau180/winlab-ar-vr-oceanography-visualization,False,True,False,False,False,False,False,False
AmbroseNTK/SneakerShopSystem,False,True,False,False,False,False,False,False
Amine372/WEB4,False,True,False,False,False,False,False,False
AmritaGiri/Y4-ASPNet-API-MVCmodel-SwaggerUI-CSharp,False,True,False,False,False,False,False,False
AnaMariaTozi/geo-pet-api,False,True,False,False,False,False,False,False
AnandharajRamalingam/mylearningapp,False,True,False,False,False,False,False,False
Anastazzi-Grand/Pizza_Delivery,False,True,False,False,False,False,False,False
Anathangv/csharp_clean_architecture_introduction,False,True,False,False,False,False,False,False
AnatoliModum/TichNov2024Alex,False,True,False,False,False,False,False,False
AnatolyPanushkin/Auto,False,True,False,False,False,False,False,False
AnatolyPanushkin/JenkinsTest,False,True,False,False,False,False,False,False
AnderCaporale/Estudo-CSharp,False,True,False,False,False,False,False,False
AndersonSilva88/Pottencial-.NET-Developer,False,True,False,False,False,False,False,False
Andre4182/ProiectPW,False,True,False,False,False,False,False,False
Andrear03/API_Bank_Services,False,True,False,False,False,False,False,False
Andrei-Fabian-Pop/University,False,True,False,False,False,False,False,False
AndresSanRo/tye-test,False,True,False,False,False,False,False,False
Andy-Hoang/dotNET-Microservices,False,True,False,False,False,False,False,False
Angaro920/ProyectoIngSoftwareI-UDEC-2022,False,True,False,False,False,False,False,False
AngeloF2003/ECommerce,False,True,False,False,False,False,False,False
AnitaNakeva/SoftUni,False,True,False,False,False,False,False,False
Ankitsingh332/Ankit-rep,False,True,False,False,False,False,False,False
AnnamNeerajKrishna/Capgemini-Program,False,True,False,False,False,False,False,False
AnnitaNa/Senai,False,True,False,False,False,False,False,False
Anonteam798/TiendaVirutal_Curso,False,True,False,False,False,False,False,False
AntonLazareuski/ClinicApp,False,True,False,False,False,False,False,False
Apress/exploring-blazor-2e,False,True,False,False,False,False,False,False
ArauzB/WebSite-ASP.NET-Core-BD,False,True,False,False,False,False,False,False
ArctiqDemos/tf-sentinel,False,True,False,False,False,False,False,False
Ariyan-2007/.NET-CORE,False,True,False,False,False,False,False,False
Armin-AF/Mvc-Movie-App,False,True,False,False,False,False,False,False
Arsenio2044/arsenio-src,False,True,False,False,False,False,False,False
ArtVDudkin/Architecture,False,True,False,False,False,False,False,False
Asadabbasov2004/Task,False,True,False,False,False,False,False,False
Ashref-dev/Azure-digitaltwins-windfarm,False,True,False,False,False,False,False,False
Ashtronaut09sTestorg/Sketching-repo,False,True,False,False,False,False,False,False
Ashtronaut09sTestorg/sentinelpolicyrepo,False,True,False,False,False,False,False,False
AsimanGasimzada/Final-Project,False,True,False,False,False,False,False,False
AsmaSoft98/CarApi,False,True,False,False,False,False,False,False
AsmaSoft98/GoogleSheetAPI,False,True,False,False,False,False,False,False
AthosGustavo/tp2-dev-csharp,False,True,False,False,False,False,False,False
Augnos/CodingDojoRepo,False,True,False,False,False,False,False,False
AureliusWijaya/CineMajesty,False,True,False,False,False,False,False,False
AuroraTopojani/ProjectSOA,False,True,False,False,False,False,False,False
AvogadroSG1/DaprTest,False,True,False,False,False,False,False,False
AvtsVivek/AzureWithTerraform,False,True,False,False,False,False,False,False
Avva-FR/StrapAR-Augmented-Smartwatch-Interface,False,True,False,False,False,False,False,False
Axisbolt/Fullstack-React-DotNet-Tasks,False,True,False,False,False,False,False,False
AzozoCode/ApiSample,False,True,False,False,False,False,False,False
Azure-Samples/azure-digital-twins-getting-started,False,True,False,False,False,False,False,False
Azure-devops-Aws/Blazoreapp,False,True,False,False,False,False,False,False
Azure/ShieldGuard,True,False,False,False,False,False,False,False
Azure/ato-toolkit,True,False,False,False,False,False,False,False
Azure/azure-remote-rendering,False,True,False,False,False,False,False,False
Azure/policy-library-avm,True,False,False,False,False,False,False,False
BACONM720/HL2-Training-Tool,False,True,False,False,False,False,False,False
BKiri/backup_labs,False,True,False,False,False,False,False,False
BLUEFRAGMENTS/course_csharp_2w,False,True,False,False,False,False,False,False
BLew10/CSharp,False,True,False,False,False,False,False,False
BMeyer-git/ScriptureJournalWebApp,False,True,False,False,False,False,False,False
BPilecarte/DS-RPG_API,False,True,False,False,False,False,False,False
BSEL-UC3M/IGT-UltrARsound,False,True,False,False,False,False,False,False
BSTU-DaBoop-Incorporated/RIS-Lab4,False,True,False,False,False,False,False,False
BYY2100/Cryptor,False,True,False,False,False,False,False,False
Baha-Rojbi/.NET-Exams,False,True,False,False,False,False,False,False
Bakesu/ARC-Bachelor-Project,False,True,False,False,False,False,False,False
Bar1s907/odev.net,False,True,False,False,False,False,False,False
BatyaWail/AngularProject,False,True,False,False,False,False,False,False
Bbakac/Json-Read1,False,True,False,False,False,False,False,False
Bearer/bearer,True,False,False,False,False,False,False,False
Bellpheegor/API,False,True,False,False,False,False,False,False
BenMcBride/csharp-CRUDelicious-assignment,False,True,False,False,False,False,False,False
BenMcBride/csharp-ChefsNDishes-assignment,False,True,False,False,False,False,False,False
BenMcBride/csharp-DojoSurvey-assignment,False,True,False,False,False,False,False,False
BenMcBride/csharp-DojoSurveyValidations-assignment,False,True,False,False,False,False,False,False
BeratYesbek/Microservices-App,False,True,False,False,False,False,False,False
BerezkaVika/20IS3-3-practic,False,True,False,False,False,False,False,False
Berk9626/JWTTokenProject,False,True,False,False,False,False,False,False
Bernardo-JGD/ManejoPresupuesto,False,True,False,False,False,False,False,False
BernardoMB/toyota-web-pubsub-poc,False,True,False,False,False,False,False,False
Bitl/source-sdk-2013-angelscript,False,True,False,False,False,False,False,False
BleonaGerbavci/webAPI,False,True,False,False,False,False,False,False
Blokje5/terraform-deployment-pipeline,True,False,False,False,False,False,False,False
BlondySG/CMS_Gestion_Empresarial,False,True,False,False,False,False,False,False
BlueBandicoot/k3s-lab,True,False,False,False,False,False,False,False
BobkoAnatoly/Web-API-RepairService,False,True,False,False,False,False,False,False
BobkoAnatoly/WebAPI-BlogPlatform,False,True,False,False,False,False,False,False
BoglarkaFarkas/DotNetActivityApp,False,True,False,False,False,False,False,False
BoscoDA/prog455,False,True,False,False,False,False,False,False
BrandonliSantos/NerdStoreEnterprise,False,True,False,False,False,False,False,False
Bre-S2/Login-Back,False,True,False,False,False,False,False,False
BrendonGuima/SteApi,False,True,False,False,False,False,False,False
Brian-Tech-20s/Music-Essentials,False,True,False,False,False,False,False,False
Brico87/event-gateway,True,False,False,False,False,False,False,False
Bruder1z/Programa-o-para-Servidores,False,True,False,False,False,False,False,False
BrunaGPires/ChallengeSevenAlura,False,True,False,False,False,False,False,False
BrunoReboul/ram-config-template,True,False,False,False,False,False,False,False
BrunoReboul/terraform-google-realtime-asset-monitor,True,False,False,False,False,False,False,False
BryanGuevara/BryanGuevaraESFE,False,True,False,False,False,False,False,False
BuNnYWaJ/IAC-Hashicorp-Terraform-AWS-Master-2023,False,True,False,False,False,False,False,False
Burence1/.NETMpesaDarajaAPI,False,True,False,False,False,False,False,False
BurhancCc/HotelBookingApp,False,True,False,False,False,False,False,False
Burnout156/GasBrasilDashboard,False,True,False,False,False,False,False,False
Bwan109/DotNet-IIS,False,True,False,False,False,False,False,False
C5T/asbyrgi,True,False,False,False,False,False,False,False
CC-chain/Angular_Reservation_Program,False,True,False,False,False,False,False,False
CHERIoT-Platform/network-stack,True,False,False,False,False,False,False,False
CI-YU/2022-ITHelp,False,True,False,False,False,False,False,False
CODElST/AR-Project,False,True,False,False,False,False,False,False
CVEDB/avd-generator,True,False,False,False,False,False,False,False
CWRMB/Motion-Picture-Manager,False,True,False,False,False,False,False,False
CZERTAINLY/CZERTAINLY-Auth-OPA-Policies,True,False,False,False,False,False,False,False
Caesar254/Web-API,False,True,False,False,False,False,False,False
CaioGrandini/Projeto-Contratos,False,True,False,False,False,False,False,False
CaioSix/ApiRestDotNet,False,True,False,False,False,False,False,False
CaiosHenrique/RPGAPI-ARTURCAIO,False,True,False,False,False,False,False,False
Capital-Estama/Dotnet-Playgroud,False,True,False,False,False,False,False,False
Carlos-Augusto-Roque/poc-mvc,False,True,False,False,False,False,False,False
Carlos-CGS/ProjetosCSharp,False,True,False,False,False,False,False,False
CarlosDanielHernandezMojica/E-commerceApi,False,True,False,False,False,False,False,False
CarlosEncisoUdeCaldas/MiPrimeraPaginaHtmlG45,False,True,False,False,False,False,False,False
CarolinaSantos1/Hits,False,True,False,False,False,False,False,False
Carroponte/Scada,False,True,False,False,False,False,False,False
Caslu-Parra/FirstAzureAPI,False,True,False,False,False,False,False,False
CesaragsUC/xgame-api,False,True,False,False,False,False,False,False
Ch1coMalo/ProgrTechno,False,True,False,False,False,False,False,False
Chabiev/BS---Project,False,True,False,False,False,False,False,False
Charles-Darwin-Team/PRT585_TEAM_C,False,True,False,False,False,False,False,False
Checkmarx/kics,True,False,False,False,False,False,False,False
ChitranshV/dotnetwithDB,False,True,False,False,False,False,False,False
Chouaibmoumnii/AirportManagementRevision,False,True,False,False,False,False,False,False
Cigna/confectionery,True,False,False,False,False,False,False,False
CircleCI-Public/circle-policy-agent,True,False,False,False,False,False,False,False
CircleCI-Public/circleci-cli,True,False,False,False,False,False,False,False
CiscoDevNet/sdwan-devops,True,False,False,False,False,False,False,False
CleiL/Repositorio_FS_Senai,False,True,False,False,False,False,False,False
Cloud-NC-Engineering-Thailand/terraform-associate-tutorial,False,True,False,False,False,False,False,False
CodAffection/Asp.Net-Core-Web-API-CRUD-Operations,False,True,False,False,False,False,False,False
Code360In/katacoda-scenarios-72,False,True,False,False,False,False,False,False
CodeItQuick/TDD-AngularJS-NET-3.0,False,True,False,False,False,False,False,False
CodeItQuick/TDD-AngularJS-Net-2.0,False,True,False,False,False,False,False,False
CodePoliX/ExoApi,False,True,False,False,False,False,False,False
CoderSaiya/BE_XDPMHDT,False,True,False,False,False,False,False,False
CodingDojoInc/3340-entity-framework,False,True,False,False,False,False,False,False
ConnorDillonDev/CinemaTicketBookingSystemPublic,False,True,False,False,False,False,False,False
ConseilsTI/TerraformCloud-Policies,False,True,False,False,False,False,False,False
ContainerSSH/examples,True,False,False,False,False,False,False,False
ContatoEmanuel/dotnet-mvc-sequencial,False,True,False,False,False,False,False,False
CrawlyKatt/klepto,False,True,False,False,False,False,False,False
CristianLopezD/Sii-Group-Thales,False,True,False,False,False,False,False,False
CristianX/api_asp.net,False,True,False,False,False,False,False,False
Crownz3ra/Exo.WebAPi---Felipe-Arruda,False,True,False,False,False,False,False,False
CrutoiAlexandru/DotNetLabs,False,True,False,False,False,False,False,False
CumpatescuVlad/Computer-Parts-PriceComparrer,False,True,False,False,False,False,False,False
CuongLe1912/Finnance,False,True,False,False,False,False,False,False
Cwardster/DeliveryCart,False,True,False,False,False,False,False,False
Cy2s1ne/fabric-trace,True,False,False,False,False,False,False,False
D-Kumar19/RegoPoilicies-Open-Policy-Agent,True,False,False,False,False,False,False,False
D3xter1922/windturbineunity,False,True,False,False,False,False,False,False
D76X/AZ-400,False,True,False,False,False,False,False,False
DEBADYUTI-KARMAKAR/Dot-Net,False,True,False,False,False,False,False,False
DODAS-TS/opa-bundles,True,False,False,False,False,False,False,False
DachiGoshadze/TaskManagmentSystemgRPC,False,True,False,False,False,False,False,False
Daliego/C-_Projects,False,True,False,False,False,False,False,False
Daliego/Prova_analise_e_desenvolvimento_de_projectos,False,True,False,False,False,False,False,False
DanaRoshchuk/Scalr.Policy,True,False,False,False,False,False,False,False
Dangtank/Rookies-batch-6,False,True,False,False,False,False,False,False
DanielDevDu/learning,False,True,False,False,False,False,False,False
DanielHalfeld/ControleFinanceiro,False,True,False,False,False,False,False,False
DanielHoffmannO/PedraPapelTesoura,False,True,False,False,False,False,False,False
DanielRazal/Talk-Back,False,True,False,False,False,False,False,False
DanielVbrn/Programing_Activities,False,True,False,False,False,False,False,False
DanielVuust/Hashing,False,True,False,False,False,False,False,False
DanielleAlves17/PottencialDesafios,False,True,False,False,False,False,False,False
Daniellem97/spacelift,True,False,False,False,False,False,False,False
Danilo-Oliveira-Silva/Agenda,False,True,False,False,False,False,False,False
DanyKrk/isep-arqsi,False,True,False,False,False,False,False,False
DariaDanilova23/GeoApp,False,True,False,False,False,False,False,False
Daslaw/Dotnet-MVC-Web-App-Calculator,False,True,False,False,False,False,False,False
Daslaw/MVC_WellaHealth_Project,False,True,False,False,False,False,False,False
DataDog/kics,True,False,False,False,False,False,False,False
DataDog/security-agent-policies,True,False,False,False,False,False,False,False
DavidGitter/nifi-opa-authz,True,False,False,False,False,False,False,False
DavidGitter/nifi-opa-plugin,True,False,False,False,False,False,False,False
DavidTavares27/.NETBootcampTNT,False,True,False,False,False,False,False,False
DavidYauri1/pruebfin,False,True,False,False,False,False,False,False
DayS1eeper/terraform-test-fixture,True,False,False,False,False,False,False,False
DaySmart/dynatrace-dotnet-lambda-poc,False,True,False,False,False,False,False,False
DeNatur/ProductionFloorVisualization,False,True,False,False,False,False,False,False
DeadZoneLuna/css-community,False,True,False,False,False,False,False,False
DeathWish5/NUIX-Studio-APP,False,True,False,False,False,False,False,False
Deeksha333/DotNet,False,True,False,False,False,False,False,False
DeepshikaGhale/Web-Test,False,True,False,False,False,False,False,False
Defi-Oracle-Tooling/aks-deployment,True,False,False,False,False,False,False,False
Delectius/CLI_REST_API,False,True,False,False,False,False,False,False
DenKu1/DSC_Labs,False,True,False,False,False,False,False,False
Denhei/EmployeeManagementApi,False,True,False,False,False,False,False,False
Denkinari/Criar-CRUD-de-usu-rios,False,True,False,False,False,False,False,False
DevDorf/RepositorioDeEstudos,False,True,False,False,False,False,False,False
DevOpsPlayground/Hands-on-with-Hashicorp-Sentinel,False,True,False,False,False,False,False,False
DevOpsSolutionss/HelloWorldApi,False,True,False,False,False,False,False,False
Devansh968/Dotnet-core-bookapi,False,True,False,False,False,False,False,False
Devopsmcpatral/Devops,False,True,False,False,False,False,False,False
Devskiller/devskiller-sample-terraform,True,False,False,False,False,False,False,False
Dhrushil/AIPlanner,False,True,False,False,False,False,False,False
DiamondLightSource/graph-sessions,True,False,False,False,False,False,False,False
Dianaiminza/Test,False,True,False,False,False,False,False,False
Dianaiminza/linked,False,True,False,False,False,False,False,False
Dieew/CRUD-USUARIOS-BACK,False,True,False,False,False,False,False,False
Dilmurod777/unity_projects,False,True,False,False,False,False,False,False
DineshVijayakjmar/Manufacturing-RFQ-Management,False,True,False,False,False,False,False,False
DiogoWebber/IntegraBrasil-API,False,True,False,False,False,False,False,False
DivakarSathees/BagsAPI-webapi,False,True,False,False,False,False,False,False
DivakarSathees/EmployeeMVCADO,False,True,False,False,False,False,False,False
DivakarSathees/Week2Day6s1own,False,True,False,False,False,False,False,False
DivakarSathees/dotnet-scoffold,False,True,False,False,False,False,False,False
DivakarSathees/dotnetapi-scoffold,False,True,False,False,False,False,False,False
DivakarSathees/fitnesstracker-fullstack,False,True,False,False,False,False,False,False
Dm1tryb1t/CSsem1,False,True,False,False,False,False,False,False
Doctors4Skin/Backend,False,True,False,False,False,False,False,False
DolceMeloy/labsWEB,False,True,False,False,False,False,False,False
Dominik-Kis/IIS-Project,False,True,False,False,False,False,False,False
Domynikck/420-4D5-EM-TP2-1-BD,False,True,False,False,False,False,False,False
Dopamax/Favorite-websites-management,False,True,False,False,False,False,False,False
DownFall-Team/DownFall,False,True,False,False,False,False,False,False
DragonPomelo/trino-opa-example,True,False,False,False,False,False,False,False
DruidLK/CulDeSac,False,True,False,False,False,False,False,False
DurgeshSingh01/Simplilearn_Practice_Project,False,True,False,False,False,False,False,False
DussanFreire/DGT-UNITY,False,True,False,False,False,False,False,False
DustinYansberg/Coding_Dojo,False,True,False,False,False,False,False,False
DuyNM0601/StockManage,False,True,False,False,False,False,False,False
Dyc0de/AdventOfCode22,True,False,False,False,False,False,False,False
EBI-Metabolights/mtbls-validation,True,False,False,False,False,False,False,False
EForloni/SistemaGestion,False,True,False,False,False,False,False,False
ETS-PFE-LOG795/Brain-Positionning-Prototype,False,True,False,False,False,False,False,False
ETS-PFE-LOG795/Hololens_Vuforia_Sample,False,True,False,False,False,False,False,False
ETS-PFE-LOG795/MRTK-Holographic-Remoting,False,True,False,False,False,False,False,False
ETS-PFE-LOG795/MRTK-tutorial,False,True,False,False,False,False,False,False
Ebubekir42/LibraryManagementSystem,False,True,False,False,False,False,False,False
Ecorous/Cnossus,False,True,False,False,False,False,False,False
EdivaldoAlmeida/Exo.WebApi,False,True,False,False,False,False,False,False
EdivaldoAlmeida/Exo.WebApi---V2,False,True,False,False,False,False,False,False
EduPalha/atividadesAVMB,False,True,False,False,False,False,False,False
EduardoBaldan/senai-fullstack,False,True,False,False,False,False,False,False
EduardoGuedes06/Leil-o.API,False,True,False,False,False,False,False,False
EhsanSZ/.NET,False,True,False,False,False,False,False,False
Ekundee/CSharp-app-development,False,True,False,False,False,False,False,False
Electromaster232/source-sdk-mp,False,True,False,False,False,False,False,False
EliaJunior/Exo.WebApi,False,True,False,False,False,False,False,False
ElkeBoonen/ProgrammingWeb-Students,False,True,False,False,False,False,False,False
EllenGYY/Vision-Impairments-Aiding-Hololens-Unity-Project,False,True,False,False,False,False,False,False
Elmanikandan/EQ_SampleProject,False,True,False,False,False,False,False,False
ElmehdiElhorri1/Candidature,False,True,False,False,False,False,False,False
ElysSanntos/Aprendizado---Bootcamps,False,True,False,False,False,False,False,False
EmbarkStudios/opa-policies,True,False,False,False,False,False,False,False
EmirBuric/RS1_Ispiti,False,True,False,False,False,False,False,False
Emmabyrne36/MinimalAPI,False,True,False,False,False,False,False,False
EmmanouilEmmanouilidis/HL2_IR_Tracker,False,True,False,False,False,False,False,False
Emrah-Yilmaz/NLayerAPI-WEB,False,True,False,False,False,False,False,False
EnderWarik/test_c-_backend,False,True,False,False,False,False,False,False
EnesVrana4/c-,False,True,False,False,False,False,False,False
Engfors/terraform-starter,True,False,False,False,False,False,False,False
EngstromJimmy/B16009SecondEdition,False,True,False,False,False,False,False,False
Ennosukeblade/csharp-stack,False,True,False,False,False,False,False,False
EpochaCorgi/04f---Atividade-6---Criar-metodo-de-login-e-CORS,False,True,False,False,False,False,False,False
Eraybulut34/Movie-App-Mvc,False,True,False,False,False,False,False,False
ErfanMelon/DrShop,False,True,False,False,False,False,False,False
Ergopeoxy/ecom,False,True,False,False,False,False,False,False
Eriberto-lab/API_Railway,False,True,False,False,False,False,False,False
