full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper
fatch01/AspNetCoreMvc,False,True,False,False,False,False,False,False
fatehmm/NestMVC,False,True,False,False,False,False,False,False
fatehmm/Riode,False,True,False,False,False,False,False,False
fatmanurkaramann/BookStore.AspNetCore,False,True,False,False,False,False,False,False
faustogenga/WebAPIMatricula_1C2023,False,True,False,False,False,False,False,False
fazliddinnabiev/TechTask,False,True,False,False,False,False,False,False
fbettir/Rental-page-.net,False,True,False,False,False,False,False,False
fchyla/opa-experiments,True,False,False,False,False,False,False,False
fdinsen/sysintassignment3,False,True,False,False,False,False,False,False
feijoes/Study,False,True,False,False,False,False,False,False
felipecmacedo/DevTrackR.API,False,True,False,False,False,False,False,False
felixzhu1989/Compass.Wasm,False,True,False,False,False,False,False,False
felixzhu1989/YangZhongkeDotNet,False,True,False,False,False,False,False,False
ferate/FinalProjectEntityFrameworkStepByStep,False,True,False,False,False,False,False,False
ferate/ReCapProjectStepByStep,False,True,False,False,False,False,False,False
ferhatcandas/Canary-Deployment-with-K8s,False,True,False,False,False,False,False,False
fernandapcaetano/api.concessionaria-dotnet-entityframework,False,True,False,False,False,False,False,False
fernando59/api_meetings_rooms_practice,False,True,False,False,False,False,False,False
fernando59/simple_api_net_core6,False,True,False,False,False,False,False,False
ferrarid3v/ExoApi,False,True,False,False,False,False,False,False
ffekirnew/dotnet-start,False,True,False,False,False,False,False,False
fiveminutecoder/blogs,False,True,False,False,False,False,False,False
flarexio/identity,True,False,False,False,False,False,False,False
flatt-security/shisho-cloud-managed-workflows,True,False,False,False,False,False,False,False
flatt-security/shisho-cloud-rego-libraries,True,False,False,False,False,False,False,False
fleetdm/fleet,True,False,False,False,False,False,False,False
flowxcode/coreapiruns,False,True,False,False,False,False,False,False
folusomaine/kubernetes-security,True,False,False,False,False,False,False,False
foniste/Foniste,False,True,False,False,False,False,False,False
fpasache01/dddExample,False,True,False,False,False,False,False,False
fraineralex/RealEstate-App,False,True,False,False,False,False,False,False
freddyhewlett/RestaurantAPI,False,True,False,False,False,False,False,False
froiskallico/policies-test,True,False,False,False,False,False,False,False
frozenmistadventure/fmetp_tutorial_hololens2_stream,False,True,False,False,False,False,False,False
fsaltik/rehber,False,True,False,False,False,False,False,False
fsi-hack4autism/usecase4hololens,False,True,False,False,False,False,False,False
fugue/custom-rules,True,False,False,False,False,False,False,False
fugue/fregot,True,False,False,False,False,False,False,False
fupslot/kong-opa-example,True,False,False,False,False,False,False,False
fupslot/pdp-policies-integration,True,False,False,False,False,False,False,False
furanzKafka/BlazorSozluk,False,True,False,False,False,False,False,False
fvaloyd/BookApi-MongoDb,False,True,False,False,False,False,False,False
fybrik/airbyte-module,True,False,False,False,False,False,False,False
fybrik/charts,True,False,False,False,False,False,False,False
g0dgamerz/dotnetJWTauth,False,True,False,False,False,False,False,False
g0dgamerz/emberasp.netcorecurd,False,True,False,False,False,False,False,False
g3sporter/SentinelCost,False,True,False,False,False,False,False,False
gabriel17868/Criar-estrutura-da-API-com-Context-e-metodo-GET-para-projetos-teste-no-navegador,False,True,False,False,False,False,False,False
gabrielbarreto030/smgbit,False,True,False,False,False,False,False,False
gabrielnakhata/petson_aspnet6_mvc,False,True,False,False,False,False,False,False
gabrielquek5/AppSecAssignment,False,True,False,False,False,False,False,False
gajreshivaji543/ASP.NetWebAPIProject,False,True,False,False,False,False,False,False
galegozi/homework-3-ar-piano,False,True,False,False,False,False,False,False
gamenew09/sourceball,False,True,False,False,False,False,False,False
garethr/pulumi-okteto-conftest-demo,True,False,False,False,False,False,False,False
garp2100/WorldCupFoodie,False,True,False,False,False,False,False,False
garyduan/opa_examples,True,False,False,False,False,False,False,False
gaurang-shirodkar/cs-summit-na-2024-workshop,True,False,False,False,False,False,False,False
gavin-crowley/CSharp,False,True,False,False,False,False,False,False
gavin-crowley/Felipe-React-ASP.NET-Course,False,True,False,False,False,False,False,False
gayat19/NOv25y2022,False,True,False,False,False,False,False,False
gayat19/dotenetFSDSep30_22,False,True,False,False,False,False,False,False
gazihatas/turkcell-asp-net-core-mvc,False,True,False,False,False,False,False,False
gbrindisi/dockerfile-security,True,False,False,False,False,False,False,False
gcampbell90/MR_Clinic,False,True,False,False,False,False,False,False
gcp-ai/tf-gcp-devsecops,False,True,False,False,False,False,False,False
gdoujkzz/ExcelWebDemo,False,True,False,False,False,False,False,False
gdykeman-hcp/aws,False,True,False,False,False,False,False,False
gdykeman-hcp/aws_git,False,True,False,False,False,False,False,False
gearmobile1505/HashiCorp-Terraform-Policy-as-Code-Project,False,True,False,False,False,False,False,False
geekscalada/OpenBootCampDotNetAng,False,True,False,False,False,False,False,False
geortsat/InterView-Tests,False,True,False,False,False,False,False,False
geovie19/TERRAFORM-TIA,False,True,False,False,False,False,False,False
ger275/microservicios_sofy,False,True,False,False,False,False,False,False
gergesrami/AngryCRI,False,True,False,False,False,False,False,False
germanisaev/ClalitWebApi,False,True,False,False,False,False,False,False
gertd/empty,True,False,False,False,False,False,False,False
gggkamil/JokesApp,False,True,False,False,False,False,False,False
ggreen/spring-geode-showcase,False,True,False,False,False,False,False,False
ghockx1p/BlazorStaticDemo,False,True,False,False,False,False,False,False
ghostunnel/ghostunnel,True,False,False,False,False,False,False,False
gianluca-moro/SeeingTemperature,False,True,False,False,False,False,False,False
giantmath/asp.net-core-devops,False,True,False,False,False,False,False,False
gigkick/ext_runner_test,False,True,False,False,False,False,False,False
giogranda/SentinelExamples,False,True,False,False,False,False,False,False
giogranda85/TFESaaS,False,True,False,False,False,False,False,False
giovanematosfh/TodoApiAspNet6,False,True,False,False,False,False,False,False
giovannicandido/policy-todo,True,False,False,False,False,False,False,False
giraffesyo/GME-Project2,False,True,False,False,False,False,False,False
giraffesyo/cosc6397-assignment-3,False,True,False,False,False,False,False,False
gitrgoliveira/sentinel-demo-policies,False,True,False,False,False,False,False,False
gitrgoliveira/sentinel-modules-demo,False,True,False,False,False,False,False,False
gitrgoliveira/sentinel-pov,False,True,False,False,False,False,False,False
gizemakturk/Patika-.netcore-Bootcamp,False,True,False,False,False,False,False,False
gkiss1977/holoumojapublic,False,True,False,False,False,False,False,False
glaucia86/BlazorApp_ConstruDelas,False,True,False,False,False,False,False,False
glenngillen/glu-io-sentinel-policies,False,True,False,False,False,False,False,False
glenngillen/sentinel-policies,False,True,False,False,False,False,False,False
glenngillen/terraform-demo-business-aware-policies,False,True,False,False,False,False,False,False
glenngillen/terraform-demo-cost-estimation,False,True,False,False,False,False,False,False
glenngillen/terraform-demo-cost-estimation-azure,False,True,False,False,False,False,False,False
glennsarti/sentinel-policy-null,False,True,False,False,False,False,False,False
glorang1/terraform-guides,False,True,False,False,False,False,False,False
gman378/Vertex-Game,False,True,False,False,False,False,False,False
gngnk123/Scraping,False,True,False,False,False,False,False,False
gokay-kalkan/.Net-Core-6.0-Api-Onion-Architecture-CQRS-MediatR,False,True,False,False,False,False,False,False
gokhanustunyer/asp.net.core.mvc.e-commerce,False,True,False,False,False,False,False,False
gong000/HCI_Watch23-new0912,False,True,False,False,False,False,False,False
gonzalo17b/Net6,False,True,False,False,False,False,False,False
gonzams10/master-gonzalofinal,False,True,False,False,False,False,False,False
google/gke-policy-automation,True,False,False,False,False,False,False,False
grafana/mimir,True,False,False,False,False,False,False,False
grantorchard/sentinel-mandatory-tags,False,True,False,False,False,False,False,False
grantorchard/sentinel-nsx-hashibytes,False,True,False,False,False,False,False,False
grantorchard/sentinel-policies,False,True,False,False,False,False,False,False
grantorchard/sentinel-vmc,False,True,False,False,False,False,False,False
greenbrian/musical-spork,False,True,False,False,False,False,False,False
gricar/exercicios-trybe,False,True,False,False,False,False,False,False
gridgentoo/solo-io-hoot,True,False,False,False,False,False,False,False
grove-mountain/tfc-policy-sets,False,True,False,False,False,False,False,False
grove-mountain/tfe-saas-demo-setup,False,True,False,False,False,False,False,False
gsoc2/hub,True,False,False,False,False,False,False,False
gtz123456/EECS221,False,True,False,False,False,False,False,False
guicassolato/authorino-opa,True,False,False,False,False,False,False,False
guilherme-correa-s/blog-aspnet-6,False,True,False,False,False,False,False,False
gulsumdus/mvcLabTask,False,True,False,False,False,False,False,False
gunheehan/ASPAPP,False,True,False,False,False,False,False,False
guretskiysemyon/EchoServerSide,False,True,False,False,False,False,False,False
gustavogregorio1986/desafioClienteAPI,False,True,False,False,False,False,False,False
gustcol/Canivete,True,False,False,False,False,False,False,False
gwitus/Cursos,False,True,False,False,False,False,False,False
h-Hasib/Bank-Transaction,False,True,False,False,False,False,False,False
h13062/FoodWebApp,False,True,False,False,False,False,False,False
hai18822/RookieAssignment1,False,True,False,False,False,False,False,False
hakanson/that2024,True,False,False,False,False,False,False,False
handxr/jokes-web-app,False,True,False,False,False,False,False,False
hans-lexicon/netfund22-csandaspnet,False,True,False,False,False,False,False,False
hans-nackademin/cms22-csharp,False,True,False,False,False,False,False,False
hans-nackademin/cms22-databasteknik,False,True,False,False,False,False,False,False
hansonpohan/woowo,False,True,False,False,False,False,False,False
hanuirangroovy/TIL,False,True,False,False,False,False,False,False
harinimhc/policy-library-sample-beta,False,True,False,False,False,False,False,False
harness-community/solutions-architecture,True,False,False,False,False,False,False,False
harshit-sharma-gits/sample-sentinel,False,True,False,False,False,False,False,False
hasandgursoy/MiddleWarePractice,False,True,False,False,False,False,False,False
hasanneke/.NET-Course,False,True,False,False,False,False,False,False
hashi-strawb/tf-sentinel-policies,False,True,False,False,False,False,False,False
hashicorp-demoapp/infrastructure,True,True,False,False,False,False,False,False
hashicorp-education/learn-sentinel-policy-upload,False,True,False,False,False,False,False,False
hashicorp-education/learn-sentinel-write-policy,False,True,False,False,False,False,False,False
hashicorp-education/learn-terraform-cost-estimation,False,True,False,False,False,False,False,False
hashicorp-education/learn-terraform-drift-and-policy,False,True,False,False,False,False,False,False
hashicorp-education/learn-vault-sentinel-examples,False,True,False,False,False,False,False,False
hashicorp-education/learn-vault-sentinel-http-import,False,True,False,False,False,False,False,False
hashicorp-japan/se-workshop-hashicat-app-jp,False,True,False,False,False,False,False,False
hashicorp-services/enablement-terraform-lab-modules,False,True,False,False,False,False,False,False
hashicorp/demo-terraform-201,False,True,False,False,False,False,False,False
hashicorp/field-demos-terraform-land-team-Apollo-11-assets,False,True,False,False,False,False,False,False
hashicorp/is-tfe-vmware-workshop-labs,False,True,False,False,False,False,False,False
hashicorp/katakoda,False,True,False,False,False,False,False,False
hashicorp/nomad-guides,False,True,False,False,False,False,False,False
hashicorp/observability-as-code,False,True,False,False,False,False,False,False
hashicorp/policy-library-CIS-Policy-Set-for-AWS-Terraform,False,True,False,False,False,False,False,False
hashicorp/policy-library-aws-networking-terraform,False,True,False,False,False,False,False,False
hashicorp/policy-library-azure-networking-terraform,False,True,False,False,False,False,False,False
hashicorp/policy-library-gcp-compute-terraform,False,True,False,False,False,False,False,False
hashicorp/policy-library-gcp-databases-terraform,False,True,False,False,False,False,False,False
hashicorp/policy-library-gcp-networking-terraform,False,True,False,False,False,False,False,False
hashicorp/sentinel-sdk,False,True,False,False,False,False,False,False
hashicorp/sentinel-training-solution,False,True,False,False,False,False,False,False
hashicorp/terraform-guides,False,True,False,False,False,False,False,False
hashicorp/terraform-sentinel-policies,False,True,False,False,False,False,False,False
hashicorp/tfc-workshops-sentinel,False,True,False,False,False,False,False,False
hashicorp/tfe-policies-example,False,True,False,False,False,False,False,False
hashicorp/vault-guides,False,True,False,False,False,False,False,False
hashidemo2020/main_policy,False,True,False,False,False,False,False,False
hatakedevelops/Public-Portfolio,False,True,False,False,False,False,False,False
hbkysf27/Deploying-Microservices,False,True,False,False,False,False,False,False
hc-showcase/sentinel-policies,False,True,False,False,False,False,False,False
hc-showcase/tf-policy-sets-account-type,False,True,False,False,False,False,False,False
hc-showcase/tf-policy-sets-common,False,True,False,False,False,False,False,False
hc-use-cases/tf-policy-set-sentinel,False,True,False,False,False,False,False,False
hcigroupkonstanz/STREAM,False,True,False,False,False,False,False,False
hcrhall/example-tiered-policies,False,True,False,False,False,False,False,False
hcrhall/opa-on-azure-container-instances,False,True,False,False,False,False,False,False
hcrhall/policy-aws-networking-library,False,True,False,False,False,False,False,False
hcrhall/policy-azure-library,False,True,False,False,False,False,False,False
hcrhall/policy-foo,False,True,False,False,False,False,False,False
hcrhall/pre-flight-checks,False,True,False,False,False,False,False,False
hcrhall/sentinel-azurerm-policy-library,False,True,False,False,False,False,False,False
hcrhall/sentinel-by-example,False,True,False,False,False,False,False,False
hcrhall/sentinel-from-scratch,False,True,False,False,False,False,False,False
hcrhall/sentinel-infracost-module,False,True,False,False,False,False,False,False
hcrhall/sentinel-policy-library-template,False,True,False,False,False,False,False,False
hcrhall/tfsec-as-sentinel,False,True,False,False,False,False,False,False
heeydev/Meus-Projetos,False,True,False,False,False,False,False,False
heliconhq/opa-python,True,False,False,False,False,False,False,False
helpfulBadger/envoy_getting_started,True,False,False,False,False,False,False,False
hemantjuyal/DigitalTwin,False,True,False,False,False,False,False,False
henly09/EF_Project_Adv101,False,True,False,False,False,False,False,False
hexa-org/policy-opa,True,False,False,False,False,False,False,False
heysaeid/opal-example-policy-repo,True,False,False,False,False,False,False,False
hidenmoons/Peliculas-anime,False,True,False,False,False,False,False,False
hieunv183534/CICDNet6,False,True,False,False,False,False,False,False
hinczhang/GraduteThesis_Master,False,True,False,False,False,False,False,False
hmansilla2019/CoderHouse47870,False,True,False,False,False,False,False,False
hmucklai/Ecommerce-Website-with-AspNetCore,False,True,False,False,False,False,False,False
hoainam10th123/SocialMediaApp,False,True,False,False,False,False,False,False
hoainam10th123/khoahocflutter,False,True,False,False,False,False,False,False
hoang-developer/Rookie-NashTech,False,True,False,False,False,False,False,False
hoanganhtranthi/SEP490-ThinkTank-BE,False,True,False,False,False,False,False,False
hoanghog/node-app,True,False,False,False,False,False,False,False
hogeschool/webdev-semester,False,True,False,False,False,False,False,False
honaldcarvalho/DesenvolvAPI_CRUD_usuarios_Exo.WebApi,False,True,False,False,False,False,False,False
honaldcarvalho/DesenvolvAPI_CriarLogin,False,True,False,False,False,False,False,False
hong3nguyen/rego_git,True,False,False,False,False,False,False,False
honglux/CatSimulator,False,True,False,False,False,False,False,False
honurbu/JwtAuthServer,False,True,False,False,False,False,False,False
houxiaoqiu/django,False,True,False,False,False,False,False,False
howardhee/TestLocal,False,True,False,False,False,False,False,False
hphucloc/ChallengeRequirements,False,True,False,False,False,False,False,False
hrvojep/tf-sentinel-m6,False,True,False,False,False,False,False,False
hscHeric/api_message_ddd,False,True,False,False,False,False,False,False
